,Year,temp_anomality,CO2 (ppmv),CH4_ppb,ECD3_bp
7439,-345230,-8.49,208.85714285714286,408.3333333333333,347254
7440,-345254,-7.965,209.87142857142857,417.0,347278
7441,-345515,-7.44,210.8857142857143,413.5,347539
7442,-345594,-7.790000000000001,211.9,410.0,347618
7443,-345818,-8.14,212.83333333333334,406.5,347842
7444,-345902,-8.440000000000001,213.76666666666668,403.0,347926
7445,-346140,-8.74,214.70000000000002,412.0,348164
7446,-346223,-8.675,215.63333333333335,421.0,348247
7447,-346457,-8.61,216.56666666666666,430.5,348481
7448,-346757,-8.0,217.5,440.0,348781
7449,-347018,-6.52,218.43333333333334,449.5,349042
7450,-347096,-6.923333333333333,219.36666666666667,459.0,349120
7451,-347189,-7.326666666666667,220.3,441.6666666666667,349213
7452,-347309,-7.73,220.35714285714286,424.3333333333333,349333
7453,-347396,-7.465,220.4142857142857,407.0,349420
7454,-347589,-7.2,220.4714285714286,403.25,349613
7455,-347871,-7.28,220.52857142857144,399.5,349895
7456,-348156,-7.36,220.5857142857143,395.75,350180
7457,-348219,-7.73,220.64285714285714,392.0,350243
7458,-348459,-8.1,220.7,397.0,350483
7459,-348506,-7.855,220.75714285714287,402.0,350530
7460,-348752,-7.61,220.81428571428572,405.0,350776
7461,-349049,-7.83,220.87142857142857,408.0,351073
7462,-349349,-7.89,220.92857142857142,411.0,351373
7463,-349476,-7.88,220.9857142857143,414.0,351500
7464,-349649,-7.87,221.04285714285714,410.3333333333333,351673
7465,-349726,-7.82,221.1,406.6666666666667,351750
7466,-349809,-7.77,220.48749999999998,403.0,351833
7467,-349945,-7.72,219.875,401.5,351969
7468,-350245,-7.86,219.2625,400.0,352269
7469,-350543,-7.97,218.64999999999998,398.5,352567
7470,-350696,-7.8,218.0375,397.0,352720
7471,-350844,-7.63,217.42499999999998,399.0,352868
7472,-351140,-7.59,216.8125,401.0,353164
7473,-351224,-7.526666666666666,216.2,403.0,353248
7474,-351272,-7.463333333333334,215.22857142857143,405.0,353296
7475,-351428,-7.4,214.25714285714284,401.6666666666667,353452
7476,-351719,-7.94,213.28571428571428,398.3333333333333,353743
7477,-351894,-7.745,212.31428571428572,395.0,353918
7478,-352007,-7.55,211.34285714285716,397.75,354031
7479,-352321,-8.15,210.37142857142857,400.5,354345
7480,-352462,-8.293333333333333,209.4,403.25,354486
7481,-352586,-8.436666666666667,209.37142857142857,406.0,354610
7482,-352650,-8.58,209.34285714285716,405.0,354674
7483,-352984,-8.79,209.31428571428572,404.0,355008
7484,-353255,-8.895,209.28571428571428,403.0,355279
7485,-353324,-9.0,209.25714285714284,403.25,355348
7486,-353659,-8.87,209.22857142857143,403.5,355683
7487,-353867,-8.87,209.2,403.75,355891
7488,-353892,-8.87,208.1875,404.0,355916
7489,-353993,-8.87,207.17499999999998,409.3333333333333,356017
7490,-354318,-8.52,206.1625,414.6666666666667,356342
7491,-354554,-8.545,205.14999999999998,420.0,356578
7492,-354644,-8.57,204.1375,425.0,356668
7493,-354977,-8.78,203.125,430.0,357001
7494,-355244,-8.739999999999998,202.11249999999998,435.0,357268
7495,-355308,-8.7,201.1,433.6666666666667,357332
7496,-355647,-8.94,200.0875,432.3333333333333,357671
7497,-355907,-8.965,199.075,431.0,357931
7498,-355985,-8.99,198.0625,426.3333333333333,358009
7499,-356332,-8.8,197.05,421.6666666666667,358356
7500,-356624,-8.605,196.0375,417.0,358648
7501,-356663,-8.41,195.025,417.25,358687
7502,-356997,-8.52,194.0125,417.5,359021
7503,-357060,-8.58,193.0,417.75,359084
7504,-357252,-8.639999999999999,192.23333333333332,418.0,359276
7505,-357331,-8.7,191.46666666666667,430.6666666666667,359355
7506,-357648,-7.84,190.7,443.3333333333333,359672
7507,-357913,-8.219999999999999,189.93333333333334,456.0,359937
7508,-357980,-8.6,189.16666666666666,442.3333333333333,360004
7509,-358298,-7.84,188.4,428.6666666666667,360322
7510,-358563,-8.29,187.63333333333333,415.0,360587
7511,-358634,-8.74,186.86666666666667,416.25,360658
7512,-358733,-8.215,186.1,417.5,360757
7513,-358942,-7.69,186.06666666666666,418.75,360966
7514,-359272,-8.39,186.03333333333333,420.0,361296
7515,-359584,-7.89,186.0,435.3333333333333,361608
7516,-359885,-7.4,185.96666666666667,450.6666666666667,361909
7517,-359892,-7.505000000000001,185.93333333333334,466.0,361916
7518,-360200,-7.61,185.9,449.5,362224
7519,-360491,-7.9350000000000005,185.86666666666667,433.0,362515
7520,-360523,-8.26,185.83333333333334,446.5,362547
7521,-360617,-7.665,185.8,460.0,362641
7522,-360815,-7.07,186.98461538461538,473.5,362839
7523,-361093,-6.57,188.16923076923078,487.0,363117
7524,-361110,-6.07,189.35384615384615,462.3333333333333,363134
7525,-361404,-7.11,190.53846153846155,437.6666666666667,363428
7526,-361699,-7.33,191.72307692307692,413.0,363723
7527,-361710,-7.55,192.90769230769232,422.0,363734
7528,-362008,-7.2,194.09230769230768,431.0,364032
7529,-362313,-7.46,195.27692307692308,440.0,364337
7530,-362319,-7.800000000000001,196.46153846153845,449.0,364343
7531,-362642,-8.14,197.64615384615385,438.0,364666
7532,-362969,-8.19,198.83076923076922,427.0,364993
7533,-362992,-7.913333333333333,200.01538461538462,416.0,365016
7534,-363240,-7.636666666666667,201.2,427.0,365264
7535,-363273,-7.36,201.54,438.0,365297
7536,-363575,-7.23,201.88,449.0,365599
7537,-363627,-7.405,202.22,460.0,365651
7538,-363886,-7.58,202.56,445.3333333333333,365910
7539,-364196,-7.55,202.9,430.6666666666667,366220
7540,-364256,-7.505,203.24,416.0,366280
7541,-364505,-7.46,203.58,411.6666666666667,366529
7542,-364823,-7.8,203.92,407.3333333333333,366847
7543,-364900,-7.65,204.26,403.0,366924
7544,-365134,-7.5,204.6,422.0,367158
7545,-365438,-7.18,204.94,441.0,367462
7546,-365481,-6.955,205.28,460.0,367505
7547,-365738,-6.73,205.62,450.5,367762
7548,-366042,-7.38,205.96,441.0,368066
7549,-366115,-7.466666666666667,206.3,431.5,368139
7550,-366124,-7.553333333333333,206.05555555555557,422.0,368148
7551,-366353,-7.64,205.81111111111113,422.0,368377
7552,-366690,-8.29,205.56666666666666,422.0,368714
7553,-366788,-8.055,205.32222222222222,422.0,368812
7554,-367013,-7.82,205.07777777777778,429.3333333333333,369037
7555,-367325,-7.4,204.83333333333334,436.6666666666667,369349
7556,-367374,-7.380000000000001,204.5888888888889,444.0,369398
7557,-367636,-7.36,204.34444444444446,468.6666666666667,369660
7558,-367931,-6.77,204.10000000000002,493.3333333333333,369955
7559,-367967,-6.904999999999999,203.85555555555555,518.0,369991
7560,-368233,-7.04,203.61111111111111,514.6666666666666,370257
7561,-368537,-7.06,203.36666666666667,511.3333333333333,370561
7562,-368547,-6.615,203.12222222222223,508.0,370571
7563,-368818,-6.17,202.8777777777778,502.3333333333333,370842
7564,-369106,-6.49,202.63333333333333,496.6666666666667,371130
7565,-369184,-6.475,202.38888888888889,491.0,371208
7566,-369395,-6.46,202.14444444444445,493.75,371419
7567,-369435,-6.425,201.9,496.5,371459
7568,-369682,-6.39,201.71818181818182,499.25,371706
7569,-369813,-6.415,201.53636363636363,502.0,371837
7570,-369971,-6.44,201.35454545454547,509.0,371995
7571,-370252,-6.11,201.1727272727273,516.0,372276
7572,-370378,-5.905,200.9909090909091,523.0,372402
7573,-370521,-5.7,200.8090909090909,528.6666666666666,372545
7574,-370775,-4.96,200.62727272727273,534.3333333333334,372799
7575,-370943,-5.1899999999999995,200.44545454545454,540.0,372967
7576,-371039,-5.42,200.26363636363638,517.75,373063
7577,-371316,-5.9,200.0818181818182,495.5,373340
7578,-371507,-5.986666666666667,199.9,473.25,373531
7579,-371517,-6.073333333333333,201.38,451.0,373541
7580,-371600,-6.16,202.86,449.0,373624
7581,-371894,-6.49,204.34,447.0,373918
7582,-372142,-6.675000000000001,205.82,445.0,374166
7583,-372200,-6.86,207.3,438.6666666666667,374224
7584,-372539,-7.94,208.78,432.3333333333333,374563
7585,-372835,-7.86,210.26,426.0,374859
7586,-372875,-7.78,211.73999999999998,426.0,374899
7587,-373208,-7.66,213.22,426.0,375232
7588,-373254,-7.59,214.7,426.0,375278
7589,-373501,-7.5200000000000005,215.79999999999998,426.0,375525
7590,-373536,-7.45,216.89999999999998,428.3333333333333,375560
7591,-373859,-7.26,218.0,430.6666666666667,375883
7592,-374156,-7.24,219.1,433.0,376180
7593,-374182,-7.22,220.2,437.0,376206
7594,-374500,-7.01,221.29999999999998,441.0,376524
7595,-374756,-6.734999999999999,222.4,445.0,376780
7596,-374803,-6.46,223.5,444.25,376827
7597,-375084,-6.5649999999999995,224.6,443.5,377108
7598,-375112,-6.67,225.225,442.75,377136
7599,-375380,-6.5649999999999995,225.85,442.0,377404
7600,-375414,-6.46,226.475,448.5,377438
7601,-375720,-6.5,227.1,455.0,377744
7602,-376014,-6.2,227.725,461.5,378038
7603,-376332,-6.85,228.35,468.0,378356
7604,-376638,-6.35,228.975,474.5,378662
7605,-376810,-6.14,229.6,481.0,378834
7606,-376932,-5.93,229.48695652173913,487.5,378956
7607,-377169,-5.869999999999999,229.37391304347827,494.0,379193
7608,-377224,-5.81,229.26086956521738,491.0,379248
7609,-377515,-5.76,229.1478260869565,488.0,379539
7610,-377757,-5.6,229.03478260869565,485.0,379781
7611,-377798,-5.44,228.9217391304348,506.0,379822
7612,-378068,-4.91,228.8086956521739,527.0,380092
7613,-378306,-4.9399999999999995,228.69565217391303,548.0,380330
7614,-378340,-4.97,228.58260869565217,547.0,380364
7615,-378621,-5.28,228.4695652173913,546.0,380645
7616,-378896,-5.02,228.35652173913044,545.0,380920
7617,-378913,-4.97,228.24347826086955,544.0,380937
7618,-379168,-4.92,228.1304347826087,545.3333333333334,381192
7619,-379429,-4.42,228.01739130434783,546.6666666666666,381453
7620,-379473,-4.51,227.90434782608696,548.0,381497
7621,-379694,-4.6,227.7913043478261,565.6666666666666,381718
7622,-379961,-3.76,227.6782608695652,583.3333333333334,381985
7623,-380005,-4.14,227.56521739130434,601.0,382029
7624,-380227,-4.52,227.45217391304348,596.3333333333334,382251
7625,-380518,-5.15,227.33913043478262,591.6666666666666,382542
7626,-380597,-5.195,227.22608695652173,587.0,382621
7627,-380803,-5.24,227.11304347826086,560.75,382827
7628,-380981,-5.165,227.0,534.5,383005
7629,-381085,-5.09,228.3,508.25,383109
7630,-381175,-5.529999999999999,229.6,482.0,383199
7631,-381391,-5.97,230.9,500.0,383415
7632,-381694,-5.87,232.2,518.0,383718
7633,-381763,-5.965,233.5,536.0,383787
7634,-382005,-6.06,234.8,544.3333333333334,384029
7635,-382305,-5.63,236.1,552.6666666666666,384329
7636,-382341,-5.5,237.4,561.0,384365
7637,-382599,-5.37,238.7,559.0,384623
7638,-382607,-5.275,240.0,557.0,384631
7639,-382888,-5.18,239.91,555.0,384912
7640,-382907,-4.77,239.82,553.0,384931
7641,-383157,-4.36,239.73,561.0,385181
7642,-383439,-4.88,239.64,569.0,385463
7643,-383502,-4.904999999999999,239.55,577.0,385526
7644,-383723,-4.93,239.46,582.6666666666666,385747
7645,-383992,-4.31,239.37,588.3333333333334,386016
7646,-384080,-4.3149999999999995,239.28,594.0,386104
7647,-384257,-4.32,239.19,604.75,386281
7648,-384333,-3.805,239.1,615.5,386357
7649,-384519,-3.29,239.95555555555555,626.25,386543
7650,-384665,-2.98,240.8111111111111,637.0,386689
7651,-384766,-2.67,241.66666666666666,601.6666666666666,386790
7652,-385026,-3.88,242.5222222222222,566.3333333333334,387050
7653,-385228,-4.22,243.3777777777778,531.0,387252
7654,-385302,-4.56,244.23333333333335,508.3333333333333,387326
7655,-385587,-4.74,245.0888888888889,485.6666666666667,387611
7656,-385818,-4.943333333333333,245.94444444444446,463.0,387842
7657,-385874,-5.1466666666666665,246.8,460.25,387898
7658,-385889,-5.35,246.675,457.5,387913
7659,-386193,-5.37,246.55,454.75,388217
7660,-386472,-5.68,246.425,452.0,388496
7661,-386517,-5.99,246.3,458.6666666666667,388541
7662,-386838,-5.86,246.175,465.3333333333333,388862
7663,-387165,-6.28,246.05,472.0,389189
7664,-387187,-6.7,245.925,496.0,389211
7665,-387460,-6.59,245.8,520.0,389484
7666,-387530,-6.48,246.56875000000002,544.0,389554
7667,-387821,-6.140000000000001,247.3375,568.0,389845
7668,-387854,-5.8,248.10625000000002,553.6666666666666,389878
7669,-388185,-5.98,248.875,539.3333333333334,390209
7670,-388440,-5.665,249.64375,525.0,390464
7671,-388497,-5.35,250.41250000000002,518.6666666666666,390521
7672,-388792,-4.68,251.18125,512.3333333333334,390816
7673,-389025,-4.705,251.95000000000002,506.0,391049
7674,-389090,-4.73,252.71875000000003,500.0,391114
7675,-389395,-4.96,253.4875,494.0,391419
7676,-389582,-4.83,254.25625000000002,488.0,391606
7677,-389694,-4.7,255.02500000000003,488.3333333333333,391718
7678,-389992,-4.65,255.79375000000002,488.6666666666667,392016
7679,-390195,-4.455,256.5625,489.0,392219
7680,-390281,-4.26,257.33125,491.25,392305
7681,-390337,-4.145,258.1,493.5,392361
7682,-390564,-4.03,258.45000000000005,495.75,392588
7683,-390716,-3.85,258.8,498.0,392740
7684,-390840,-3.67,259.15,494.75,392864
7685,-391027,-3.5,259.5,491.5,393051
7686,-391107,-3.33,261.51428571428573,488.25,393131
7687,-391243,-3.325,263.5285714285714,485.0,393267
7688,-391374,-3.32,265.54285714285714,510.6666666666667,393398
7689,-391630,-2.78,267.5571428571429,536.3333333333334,393654
7690,-391749,-2.695,269.5714285714286,562.0,393773
7691,-391881,-2.61,271.5857142857143,559.0,393905
7692,-392053,-2.49,273.6,556.0,394077
7693,-392129,-2.37,271.75714285714287,553.0,394153
7694,-392246,-2.4000000000000004,269.9142857142857,550.0,394270
7695,-392377,-2.43,268.07142857142856,564.6666666666666,394401
7696,-392618,-2.0,266.22857142857146,579.3333333333334,394642
7697,-392727,-2.15,264.3857142857143,594.0,394751
7698,-392864,-2.3,262.54285714285714,591.75,394888
7699,-392956,-2.2,260.7,589.5,394980
7700,-393107,-2.1,261.34999999999997,587.25,395131
7701,-393178,-1.61,262.0,585.0,395202
7702,-393330,-1.12,262.65,591.0,395354
7703,-393551,-0.98,263.3,597.0,395575
7704,-393604,-1.345,263.95,603.0,395628
7705,-393787,-1.71,264.6,600.0,395811
7706,-394015,-1.31,265.25,597.0,396039
7707,-394107,-1.27,265.9,594.0,396131
7708,-394242,-1.23,266.55,596.6666666666666,396266
7709,-394463,-0.95,267.2,599.3333333333334,396487
7710,-394574,-0.94,267.85,602.0,396598
7711,-394684,-0.93,268.5,598.0,396708
7712,-394895,-0.4,269.15,594.0,396919
7713,-394964,-0.42500000000000004,269.8,590.0,396988
7714,-395108,-0.45,270.45,595.0,397132
7715,-395317,-0.25,271.1,600.0,397341
7716,-395389,-0.265,271.75,605.0,397413
7717,-395526,-0.28,272.4,603.3333333333334,397550
7718,-395726,0.29,273.05,601.6666666666666,397750
7719,-395811,0.044999999999999984,273.7,600.0,397835
7720,-395935,-0.2,274.35,604.0,397959
7721,-396145,-0.22,275.0,608.0,398169
7722,-396225,-0.45999999999999996,275.65000000000003,612.0,398249
7723,-396325,-0.7,276.3,611.0,398349
7724,-396369,-0.94,276.3615384615385,610.0,398393
7725,-396587,-0.57,276.42307692307696,609.0,398611
7726,-396645,-0.04999999999999993,276.4846153846154,608.0,398669
7727,-396785,0.47,276.54615384615386,603.0,398809
7728,-396985,0.36,276.60769230769233,598.0,399009
7729,-397070,0.5,276.6692307692308,593.0,399094
7730,-397181,0.64,276.7307692307692,588.6666666666666,399205
7731,-397390,-0.07,276.7923076923077,584.3333333333334,399414
7732,-397465,0.12,276.8538461538462,580.0,399489
7733,-397593,0.31,276.91538461538465,589.0,399617
7734,-397796,0.39,276.9769230769231,598.0,399820
7735,-397858,0.43,277.03846153846155,607.0,399882
7736,-397976,0.47000000000000003,277.1,607.0,400000
7737,-397996,0.51,277.8625,607.0,400020
7738,-398193,0.7,278.625,607.0,400217
7739,-398254,0.9299999999999999,279.3875,607.0,400278
7740,-398382,1.16,280.15,625.3333333333334,400406
7741,-398564,1.6,280.9125,643.6666666666666,400588
7742,-398642,1.375,281.675,662.0,400666
7743,-398754,1.15,282.4375,653.5,400778
7744,-398760,0.99,283.2,645.0,400784
7745,-398951,0.83,283.19166666666666,636.5,400975
7746,-399029,0.905,283.18333333333334,628.0,401053
7747,-399144,0.98,283.175,627.6666666666666,401168
7748,-399326,1.78,283.1666666666667,627.3333333333334,401350
7749,-399386,1.7000000000000002,283.15833333333336,627.0,401410
7750,-399510,1.62,283.15,629.0,401534
7751,-399694,1.63,283.14166666666665,631.0,401718
7752,-399759,1.6,283.1333333333333,633.0,401783
7753,-399880,1.57,283.125,637.3333333333334,401904
7754,-400065,1.58,283.1166666666667,641.6666666666666,402089
7755,-400140,1.78,283.10833333333335,646.0,402164
7756,-400190,1.9800000000000002,283.1,645.0,402214
7757,-400242,2.18,282.04285714285714,644.0,402266
7758,-400430,1.49,280.9857142857143,643.0,402454
7759,-400505,1.6400000000000001,279.92857142857144,642.0,402529
7760,-400613,1.79,278.87142857142857,641.3333333333334,402637
7761,-400791,2.14,277.8142857142857,640.6666666666666,402815
7762,-400866,2.16,276.75714285714287,640.0,402890
7763,-400909,2.18,275.7,643.25,402933
7764,-400967,2.2,275.76153846153846,646.5,402991
7765,-401138,2.62,275.82307692307694,649.75,403162
7766,-401229,2.37,275.88461538461536,653.0,403253
7767,-401317,2.12,275.94615384615383,662.3333333333334,403341
7768,-401494,2.27,276.0076923076923,671.6666666666666,403518
7769,-401602,2.1399999999999997,276.0692307692308,681.0,403626
7770,-401674,2.01,276.1307692307692,675.3333333333334,403698
7771,-401853,2.2,276.1923076923077,669.6666666666666,403877
7772,-401951,2.05,276.25384615384615,664.0,403975
7773,-402034,1.9,276.31538461538463,667.3333333333334,404058
7774,-402221,1.64,276.37692307692305,670.6666666666666,404245
7775,-402304,1.8966666666666667,276.4384615384615,674.0,404328
7776,-402363,2.1533333333333333,276.5,670.75,404387
7777,-402398,2.41,277.07142857142856,667.5,404422
7778,-402579,2.1,277.64285714285717,664.25,404603
7779,-402715,1.99,278.2142857142857,661.0,404739
7780,-402764,1.88,278.7857142857143,661.6666666666666,404788
7781,-402950,1.78,279.35714285714283,662.3333333333334,404974
7782,-403059,1.9266666666666667,279.92857142857144,663.0,405083
7783,-403112,2.0733333333333333,280.5,662.0,405136
7784,-403130,2.22,280.4357142857143,661.0,405154
7785,-403314,1.56,280.37142857142857,660.0,405338
7786,-403418,1.985,280.3071428571429,659.0,405442
7787,-403491,2.41,280.24285714285713,672.6666666666666,405515
7788,-403667,2.49,280.17857142857144,686.3333333333334,405691
7789,-403778,2.5700000000000003,280.1142857142857,700.0,405802
7790,-403840,2.65,280.05,702.6666666666666,405864
7791,-404012,2.71,279.9857142857143,705.3333333333334,406036
7792,-404119,2.465,279.9214285714286,708.0,406143
7793,-404192,2.22,279.8571428571429,696.0,406216
7794,-404380,1.79,279.79285714285714,684.0,406404
7795,-404503,2.115,279.72857142857146,672.0,406527
7796,-404558,2.44,279.6642857142857,676.75,406582
7797,-404592,2.355,279.6,681.5,406616
7798,-404740,2.27,280.45714285714286,686.25,406764
7799,-404873,2.71,281.31428571428575,691.0,406897
7800,-404910,3.15,282.1714285714286,706.0,406934
7801,-405081,2.9,283.02857142857147,721.0,407105
7802,-405222,2.545,283.8857142857143,736.0,407246
7803,-405265,2.19,284.7428571428572,729.5,407289
7804,-405332,2.545,285.6,723.0,407356
7805,-405434,2.9,285.5153846153846,716.5,407458
7806,-405594,2.48,285.4307692307693,710.0,407618
7807,-405617,2.06,285.34615384615387,700.3333333333334,407641
7808,-405796,2.45,285.26153846153846,690.6666666666666,407820
7809,-405959,2.56,285.1769230769231,681.0,407983
7810,-405972,2.67,285.0923076923077,684.5,407996
7811,-406155,2.17,285.0076923076923,688.0,408179
7812,-406342,1.99,284.9230769230769,691.5,408366
7813,-406360,1.88,284.83846153846156,695.0,408384
7814,-406533,1.77,284.75384615384615,700.3333333333334,408557
7815,-406719,1.83,284.66923076923075,705.6666666666666,408743
7816,-406740,1.9166666666666667,284.5846153846154,711.0,408764
7817,-406868,2.0033333333333334,284.5,711.75,408892
7818,-406899,2.09,283.275,712.5,408923
7819,-407078,2.21,282.05,713.25,409102
7820,-407115,1.97,280.825,714.0,409139
7821,-407267,1.73,279.6,709.0,409291
7822,-407452,2.13,278.375,704.0,409476
7823,-407524,1.9649999999999999,277.15,699.0,409548
7824,-407638,1.8,275.925,701.75,409662
7825,-407648,1.7650000000000001,274.7,704.5,409672
7826,-407831,1.73,275.8285714285714,707.25,409855
7827,-407920,1.65,276.95714285714286,710.0,409944
7828,-408030,1.57,278.0857142857143,711.0,410054
7829,-408224,1.58,279.2142857142857,712.0,410248
7830,-408357,1.65,280.34285714285716,713.0,410381
7831,-408424,1.72,281.4714285714286,710.0,410448
7832,-408503,1.595,282.6,707.0,410527
7833,-408627,1.47,282.72857142857146,704.0,410651
7834,-408789,1.595,282.8571428571429,701.0,410813
7835,-408828,1.72,282.9857142857143,698.6666666666666,410852
7836,-409036,1.47,283.1142857142857,696.3333333333334,411060
7837,-409221,1.42,283.24285714285713,694.0,411245
7838,-409244,1.37,283.37142857142857,695.2,411268
7839,-409397,1.505,283.5,696.4,411421
7840,-409452,1.64,282.8857142857143,697.6,411476
7841,-409655,0.95,282.27142857142854,698.8,411679
7842,-409661,0.835,281.65714285714284,700.0,411685
7843,-409867,0.72,281.04285714285714,704.0,411891
7844,-410096,0.44,280.42857142857144,708.0,412120
7845,-410112,0.46499999999999997,279.8142857142857,712.0,412136
7846,-410327,0.49,279.2,694.3333333333334,412351
7847,-410557,0.43,278.5857142857143,676.6666666666666,412581
7848,-410632,0.255,277.97142857142853,659.0,412656
7849,-410789,0.08,277.35714285714283,658.0,412813
7850,-411027,0.66,276.74285714285713,657.0,413051
7851,-411117,0.5700000000000001,276.12857142857143,656.0,413141
7852,-411248,0.48,275.5142857142857,664.5,413272
7853,-411308,0.355,274.9,673.0,413332
7854,-411482,0.23,273.47142857142853,681.5,413506
7855,-411611,0.45500000000000007,272.04285714285714,690.0,413635
7856,-411719,0.68,270.6142857142857,692.0,413743
7857,-411952,0.57,269.18571428571425,694.0,413976
7858,-412082,0.245,267.7571428571428,696.0,414106
7859,-412189,-0.08,266.3285714285714,691.25,414213
7860,-412260,0.09000000000000001,264.9,686.5,414284
7861,-412442,0.26,265.85714285714283,681.75,414466
7862,-412626,0.345,266.8142857142857,677.0,414650
7863,-412689,0.43,267.77142857142854,664.0,414713
7864,-412932,0.17,268.72857142857146,651.0,414956
7865,-413132,0.14500000000000002,269.6857142857143,638.0,415156
7866,-413182,0.12,270.64285714285717,638.25,415206
7867,-413229,0.365,271.6,638.5,415253
7868,-413434,0.61,272.40000000000003,638.75,415458
7869,-413618,0.45999999999999996,273.2,639.0,415642
7870,-413676,0.31,274.0,629.5,415700
7871,-413835,0.31,274.8,620.0,415859
7872,-413925,0.31,275.59999999999997,621.0,415949
7873,-413995,0.24,276.4,622.0,416019
7874,-414087,0.17,275.46,623.0,416111
7875,-414175,0.1,274.52,626.5,416199
7876,-414310,0.365,273.58,630.0,416334
7877,-414430,0.63,272.64,631.0,416454
7878,-414475,0.53,271.7,632.0,416499
7879,-414621,0.43000000000000005,271.91249999999997,633.0,416645
7880,-414674,0.33,272.125,633.3333333333334,416698
7881,-414924,0.67,272.3375,633.6666666666666,416948
7882,-415132,0.75,272.54999999999995,634.0,417156
7883,-415168,0.83,272.7625,652.5,417192
7884,-415307,0.605,272.97499999999997,671.0,417331
7885,-415408,0.38,273.1875,663.0,417432
7886,-415490,0.36,273.4,655.0,417514
7887,-415618,0.34,273.08,647.0,417642
7888,-415658,0.32,272.76,657.5,417682
7889,-415813,0.46499999999999997,272.44,668.0,417837
7890,-415910,0.61,272.12,657.0,417934
7891,-416006,0.43333333333333335,271.8,646.0,418030
7892,-416155,0.25666666666666665,272.36,635.0,418179
7893,-416156,0.08,272.92,646.5,418180
7894,-416366,0.045,273.48,658.0,418390
7895,-416414,0.01,274.04,658.6666666666666,418438
7896,-416555,-0.08666666666666668,274.6,659.3333333333334,418579
7897,-416672,-0.18333333333333335,274.4875,660.0,418696
7898,-416674,-0.28,274.375,658.3333333333334,418698
7899,-416939,-0.32,274.2625,656.6666666666666,418963
7900,-416940,-0.28,274.15,655.0,418964
7901,-417183,-0.24,274.0375,660.0,419207
7902,-417416,-0.295,273.925,665.0,419440
7903,-417448,-0.35,273.8125,670.5,419472
7904,-417625,-0.21999999999999997,273.7,676.0,419649
7905,-417716,-0.09,273.2,681.5,419740
7906,-417725,-0.26666666666666666,272.7,687.0,419749
7907,-417926,-0.44333333333333336,272.2,674.0,419950
7908,-417979,-0.62,271.7,679.25,420003
7909,-418183,-0.55,271.2,684.5,420207
7910,-418253,-0.48,271.71999999999997,689.75,420277
7911,-418291,-0.41666666666666663,272.24,695.0,420315
7912,-418496,-0.3533333333333333,272.76,678.0,420520
7913,-418524,-0.29,273.28000000000003,683.25,420548
7914,-418751,-0.43999999999999995,273.8,688.5,420775
7915,-418791,-0.59,273.22222222222223,693.75,420815
7916,-418792,-0.6699999999999999,272.64444444444445,699.0,420816
7917,-419063,-0.75,272.06666666666666,700.3333333333334,421087
7918,-419340,-1.37,271.4888888888889,701.6666666666666,421364
7919,-419406,-1.3900000000000001,270.91111111111115,703.0,421430
7920,-419615,-1.41,270.33333333333337,684.0,421639
7921,-419632,-1.43,269.7555555555556,685.25,421656
7922,-419921,-1.72,269.1777777777778,686.5,421945
7923,-419962,-1.7575,268.6,687.75,421986
7924,-420031,-1.795,268.16,689.0,422055
7925,-420207,-1.8325,267.72,672.0,422231
7926,-420221,-1.87,267.28,676.25,422245
7927,-420525,-1.55,266.84,680.5,422549
7928,-420582,-1.5366666666666666,266.4,684.75,422606
7929,-420596,-1.5233333333333334,267.24,689.0,422620
7930,-420818,-1.51,268.08,674.5,422842
7931,-421069,-1.8599999999999999,268.92,660.0,423093
7932,-421106,-2.21,269.76,656.3333333333334,423130
7933,-421275,-2.3366666666666664,270.6,652.6666666666666,423299
7934,-421401,-2.4633333333333334,270.27777777777777,649.0,423425
7935,-421409,-2.59,269.9555555555556,640.0,423433
7936,-421719,-2.1,269.6333333333333,631.0,423743
7937,-421876,-2.2199999999999998,269.31111111111113,622.0,423900
7938,-422013,-2.34,268.9888888888889,610.0,424037
7939,-422266,-1.815,268.6666666666667,598.0,424290
7940,-422313,-1.29,268.34444444444443,601.0,424337
7941,-422458,-0.94,268.02222222222224,604.0,424482
7942,-422557,-0.59,267.7,608.6666666666666,424581
7943,-422586,-0.24,267.7857142857143,613.3333333333334,424610
7944,-422766,-0.07500000000000001,267.87142857142857,618.0,424790
7945,-422834,0.09,267.95714285714286,611.5,424858
7946,-422934,-0.03666666666666668,268.04285714285714,605.0,424958
7947,-423017,-0.16333333333333336,268.12857142857143,584.0,425041
7948,-423077,-0.29,268.2142857142857,555.3333333333334,425101
7949,-423182,-0.46499999999999997,268.3,526.6666666666666,425206
7950,-423224,-0.6399999999999999,268.7166666666667,498.0,425248
7951,-423279,-0.815,269.1333333333333,503.0,425303
7952,-423327,-0.99,269.55,504.6666666666667,425351
7953,-423587,-1.9,269.9666666666667,506.3333333333333,425611
7954,-423663,-1.8833333333333333,270.3833333333333,508.0,425687
7955,-423790,-1.8666666666666667,270.8,491.0,425814
7956,-423863,-1.85,270.6,474.0,425887
7957,-424077,-1.99,270.4,457.0,426101
7958,-424140,-2.13,270.2,458.5,426164
7959,-424287,-2.4,270.0,460.0,426311
7960,-424440,-2.67,268.85,461.5,426464
7961,-424447,-2.575,267.7,463.0,426471
7962,-424663,-2.48,266.54999999999995,459.0,426687
